LotFrontage,LotArea,Street,Alley,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,_Basement,_Garage,_Pool,_Fence,_Porch,_MasVnrArea,_WoodDeck,_MiscFeature,_New,_Old,_Remodeled,_NormalSale,_AfterWW2,TotalSF,TotalFloorSF,TotalPorchSF,MSSubClass_150,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSZoning_FV,MSZoning_None,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_None,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_None,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_None,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MoSold_10,MoSold_11,MoSold_12,MoSold_2,MoSold_3,MoSold_4,MoSold_5,MoSold_6,MoSold_7,MoSold_8,MoSold_9,YrSold_2007,YrSold_2008,YrSold_2009,YrSold_2010,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_None,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
-0.07767541047188342,-0.12781700479258065,2,0,1,4,1,7,5,2003,2003,1.1987262460283818,4,3,4,3,1,6,0.7832435446983528,1,-0.35589191388238123,-0.3390621444999963,0.0057254837295621286,5,1,-0.8059901314722397,1.1856692409652136,-0.13378899307257114,0.54822703456515,1.0,0.0,2,1,3,1,4,8,10,0,0,2003.0,2,2.0,0.34548330034305424,3,3,3,-0.9439832859805257,0.8494934644715543,-0.4048900059664565,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,1,0,0,1,0,0,1,1,0.5539525182947121,0.3796791094929739,0.022696868778400048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.5811808937179515,0.12079722922515138,2,0,1,4,1,6,8,1976,1976,-0.8145701926520065,3,3,4,3,4,5,0.8921404890541047,1,-0.35589191388238123,0.003302989441061094,0.34454932837433405,5,1,0.4332559219440644,-0.867409766119138,-0.13378899307257114,-0.37840839356476347,0.0,1.0,2,0,3,1,3,6,10,1,3,1976.0,2,2.0,0.22545605473228758,3,3,3,1.2533096082047213,-1.0705559361049064,-0.4048900059664565,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,0,0,1,0,0,0,0,1,1,-0.033859065190429416,-0.4341538441750736,-1.8973525317980604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.06533300281313639,0.42983393643532963,2,0,2,4,1,7,5,2001,2002,1.1265302580136465,4,3,4,3,2,6,0.6585338191230837,1,-0.35589191388238123,0.23121437623167546,0.06865059334083702,5,1,-0.5758419439138468,1.189907779653575,-0.13378899307257114,0.6808797717315443,1.0,0.0,2,1,3,1,4,6,10,1,3,2001.0,2,2.0,0.4167436131988344,3,3,3,-0.9439832859805257,0.6792514008584228,-0.4048900059664565,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,1,0,0,1,0,1,1,1,0.7495303650723814,0.6140658357397283,-0.14754519483473136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.3311260654604616,0.11062252493058725,2,0,2,4,1,7,5,1915,1970,-0.8145701926520065,3,3,3,4,1,5,0.38809324462100936,1,-0.35589191388238123,0.34875149599697747,-0.102677492455076,4,1,-0.43666289916004336,1.1486474044913337,-0.13378899307257114,0.5606889625314455,1.0,0.0,1,0,3,1,4,7,10,1,4,1998.0,1,3.0,0.45406839892526596,3,3,3,-0.9439832859805257,0.5965895328357359,2.8400038074706555,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,0,0,0,0,1,1,0,0,0.4580114700763695,0.7119845053312903,3.0146867505796937,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.7362547467961744,0.8918045349203004,2,0,2,4,1,8,5,2000,2000,1.4188284490447967,4,3,4,3,3,6,0.7581956910521691,1,-0.35589191388238123,0.29648382877668666,0.2596158368663719,5,1,0.12261221779609144,1.2493031688555616,-0.13378899307257114,1.314119020376251,1.0,0.0,2,1,4,1,4,9,10,1,3,2000.0,2,3.0,0.6352282928033801,3,3,3,1.084573195195363,0.9962800537537799,-0.4048900059664565,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,1,1,0,0,0,0,1,1,1.5737348572426229,1.371915386651653,0.1694834580606257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.7738827730321878,0.8718899967106579,2,0,2,4,1,5,5,1993,1995,-0.8145701926520065,3,3,4,3,1,6,0.7953258957416199,1,-0.35589191388238123,-0.7933643828805085,-0.057689873515979026,5,1,-1.0379313966299915,1.0607583474473006,-0.13378899307257114,-0.1458299722888394,1.0,0.0,1,1,1,1,3,5,10,0,0,1993.0,1,2.0,0.25463437599838934,3,3,3,0.4874501470778521,0.5270235121075374,-0.4048900059664565,8.517034197430231,-0.29320582274567386,-0.05868798419325057,0,3,5.1485101304313785,1,1,0,1,1,0,1,1,0,0,1,1,1,-0.2035198458048184,0.022826950817309122,8.345961880825637,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.3761969518101313,0.21663580436614438,2,0,1,4,1,8,5,2004,2005,1.1788741054310017,4,3,5,3,3,6,1.0045614014429665,1,-0.35589191388238123,0.062354825696785875,0.597449772932303,5,1,1.3733554961590888,-0.867409766119138,-0.13378899307257114,0.5195501074834614,1.0,0.0,2,0,3,1,4,7,10,1,4,2004.0,2,2.0,0.4476272935877558,3,3,3,1.193460728486553,0.8184669163431978,-0.4048900059664565,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,1,1,0,1,0,1,1,1,1.1169998804157644,0.5059457300399508,-0.008329679349956431,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.1433353339821253,0.27338196501629447,2,0,2,4,1,7,6,1973,1973,1.2755483604176105,3,3,4,3,2,5,0.848782822913604,4,1.537567374192278,-0.143618554189906,0.23015406073536282,5,1,0.014855959274009818,1.2284041568413768,-0.13378899307257114,1.160405413005785,1.0,0.0,2,1,3,1,3,7,10,2,3,1973.0,2,2.0,0.26032423215261596,3,3,3,1.162105239524348,1.4058456457630304,2.7383383686560943,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,4.584865849596947,1,1,0,0,1,1,1,1,0,0,0,1,1,1.3905594737411477,1.2432601161153867,3.722277424692427,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.8446817157493461,-0.7563737695673817,2,0,1,4,1,7,5,1931,1950,-0.8145701926520065,3,3,3,3,1,1,-1.411761209908054,1,-0.35589191388238123,0.6539196156442244,0.09849140953363077,4,1,-0.24020126218269447,1.147036220706657,-0.13378899307257114,0.6603140927556531,0.0,0.0,2,0,2,2,3,8,7,2,3,1931.0,1,2.0,0.23727649604087653,2,3,3,0.7947725516536792,-1.0705559361049064,2.6771100557335217,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,0,1,0,0,0,1,0,0,0.7588055022892839,0.9068349585239625,1.1846475299019175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
-0.9071527964636666,-0.3810855551859363,2,0,1,4,1,5,6,1939,1950,-0.8145701926520065,3,3,3,3,1,6,0.845656147626052,1,-0.35589191388238123,-0.37599302544690555,0.13353360479054185,5,1,-0.07285826610189419,-0.867409766119138,-0.13378899307257114,-0.8618354156825714,1.0,0.0,1,0,2,2,3,5,10,2,3,1939.0,2,1.0,-0.3279746910663117,4,3,3,-0.9439832859805257,-0.3218038939539063,-0.4048900059664565,-0.1287007669810238,-0.29320582274567386,-0.05868798419325057,0,0,-0.19075245185525314,1,1,0,0,1,0,0,0,0,0,1,1,0,-0.7283018108920295,-0.9402680322210322,-1.1486004896470605,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
